areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto paraguay,2012-01-31,1,15786.6826961637,16.9876590562892,46.7304590587043,20201001,7.37718929405833
alto paraguay,2012-02-29,2,15786.6826961637,5.91811832728611,15.3576718927686,20201001,2.4244669312293
alto paraguay,2012-03-31,3,15786.6826961637,27.2512853688292,59.3739772950205,20201001,9.37318139965716
alto paraguay,2012-04-30,4,15786.6826961637,18.6205963410514,888.505685498781,20201001,140.265573307067
alto paraguay,2012-05-31,5,15786.6826961637,1.00000003888011,198.426336018571,20201001,31.3249360528754
alto paraguay,2012-06-30,6,15786.6826961637,1.00000003888011,423.827892304879,20201001,66.9083645360097
alto paraguay,2012-07-31,7,15786.6826961637,5.54127877228501,146.90743424033,20201001,23.1918105005962
alto paraguay,2012-08-31,8,15786.6826961637,1.00000003888011,29.5695113735914,20201001,4.66804493535491
alto paraguay,2012-09-30,9,15786.6826961637,1.00000003888011,179.906834001161,20201001,28.4013210324773
alto paraguay,2012-10-31,10,15786.6826961637,5.54127877228501,274.966115890944,20201001,43.4080282376691
alto paraguay,2012-11-30,11,15786.6826961637,1.00000003888011,217.617791689474,20201001,34.3546302644158
alto paraguay,2012-12-31,12,15786.6826961637,1.00000003888011,91.3163020952461,20201001,14.4158148616468
alto paraguay,2013-01-31,1,16111.1918493509,16.9876590562892,46.7304590587043,20201001,7.52883391103022
alto paraguay,2013-02-28,2,16111.1918493509,5.91811832728611,15.3576718927686,20201001,2.4743039822378
alto paraguay,2013-03-31,3,16111.1918493509,27.2512853688292,59.3739772950205,20201001,9.56585539059079
alto paraguay,2013-04-30,4,16111.1918493509,18.6205963410514,888.505685498781,20201001,143.148855583099
alto paraguay,2013-05-31,5,16111.1918493509,1.00000003888011,198.426336018571,20201001,31.9688476755897
alto paraguay,2013-06-30,6,16111.1918493509,1.00000003888011,423.827892304879,20201001,68.2837248402994
alto paraguay,2013-07-31,7,16111.1918493509,5.54127877228501,146.90743424033,20201001,23.6685385714186
alto paraguay,2013-08-31,8,16111.1918493509,1.00000003888011,29.5695113735914,20201001,4.76400070631495
alto paraguay,2013-09-30,9,16111.1918493509,1.00000003888011,179.906834001161,20201001,28.9851351760203
alto paraguay,2013-10-31,10,16111.1918493509,5.54127877228501,274.966115890944,20201001,44.3003184518986
alto paraguay,2013-11-30,11,16111.1918493509,1.00000003888011,217.617791689474,20201001,35.060819917412
alto paraguay,2013-12-31,12,16111.1918493509,1.00000003888011,91.3163020952461,20201001,14.7121446202979
alto paraguay,2014-01-31,1,16450.1860796213,16.9876590562892,46.7304590587043,20201001,7.6872474710181
alto paraguay,2014-02-28,2,16450.1860796213,5.91811832728611,15.3576718927686,20201001,2.52636560385814
alto paraguay,2014-03-31,3,16450.1860796213,27.2512853688292,59.3739772950205,20201001,9.76712974790297
alto paraguay,2014-04-30,4,16450.1860796213,18.6205963410514,888.505685498781,20201001,146.160838592564
alto paraguay,2014-05-31,5,16450.1860796213,1.00000003888011,198.426336018571,20201001,32.6415015060296
alto paraguay,2014-06-30,6,16450.1860796213,1.00000003888011,423.827892304879,20201001,69.7204769414896
alto paraguay,2014-07-31,7,16450.1860796213,5.54127877228501,146.90743424033,20201001,24.1665462973316
alto paraguay,2014-08-31,8,16450.1860796213,1.00000003888011,29.5695113735914,20201001,4.86423964379057
alto paraguay,2014-09-30,9,16450.1860796213,1.00000003888011,179.906834001161,20201001,29.5950089631464
alto paraguay,2014-10-31,10,16450.1860796213,5.54127877228501,274.966115890944,20201001,45.2324377199675
alto paraguay,2014-11-30,11,16450.1860796213,1.00000003888011,217.617791689474,20201001,35.7985316752811
alto paraguay,2014-12-31,12,16450.1860796213,1.00000003888011,91.3163020952461,20201001,15.0217016156971
alto paraguay,2015-01-31,1,16839.3978705406,16.9876590562892,46.7304590587043,20201001,7.86912792762529
alto paraguay,2015-02-28,2,16839.3978705406,5.91811832728611,15.3576718927686,20201001,2.5861394736755
alto paraguay,2015-03-31,3,16839.3978705406,27.2512853688292,59.3739772950205,20201001,9.99822026827294
alto paraguay,2015-04-30,4,16839.3978705406,18.6205963410514,888.505685498781,20201001,149.619007483514
alto paraguay,2015-05-31,5,16839.3978705406,1.00000003888011,198.426336018571,20201001,33.413800202103
alto paraguay,2015-06-30,6,16839.3978705406,1.00000003888011,423.827892304879,20201001,71.3700650715449
alto paraguay,2015-07-31,7,16839.3978705406,5.54127877228501,146.90743424033,20201001,24.738327353132
alto paraguay,2015-08-31,8,16839.3978705406,1.00000003888011,29.5695113735914,20201001,4.97932766857382
alto paraguay,2015-09-30,9,16839.3978705406,1.00000003888011,179.906834001161,20201001,30.2952275737485
alto paraguay,2015-10-31,10,16839.3978705406,5.54127877228501,274.966115890944,20201001,46.3026382640479
alto paraguay,2015-11-30,11,16839.3978705406,1.00000003888011,217.617791689474,20201001,36.6455257796748
alto paraguay,2015-12-31,12,16839.3978705406,1.00000003888011,91.3163020952461,20201001,15.3771154304833
alto paraguay,2016-01-31,1,16897.2626888752,16.9876590562892,46.7304590587043,20201001,7.89616842286653
alto paraguay,2016-02-29,2,16897.2626888752,5.91811832728611,15.3576718927686,20201001,2.59502616261667
alto paraguay,2016-03-31,3,16897.2626888752,27.2512853688292,59.3739772950205,20201001,10.0325769123727
alto paraguay,2016-04-30,4,16897.2626888752,18.6205963410514,888.505685498781,20201001,150.13313968432
alto paraguay,2016-05-31,5,16897.2626888752,1.00000003888011,198.426336018571,20201001,33.5286192409681
alto paraguay,2016-06-30,6,16897.2626888752,1.00000003888011,423.827892304879,20201001,71.6153123114785
alto paraguay,2016-07-31,7,16897.2626888752,5.54127877228501,146.90743424033,20201001,24.8233350730751
alto paraguay,2016-08-31,8,16897.2626888752,1.00000003888011,29.5695113735914,20201001,4.99643801261257
alto paraguay,2016-09-30,9,16897.2626888752,1.00000003888011,179.906834001161,20201001,30.3993303364148
alto paraguay,2016-10-31,10,16897.2626888752,5.54127877228501,274.966115890944,20201001,46.4617469074899
alto paraguay,2016-11-30,11,16897.2626888752,1.00000003888011,217.617791689474,20201001,36.7714499194996
alto paraguay,2016-12-31,12,16897.2626888752,1.00000003888011,91.3163020952461,20201001,15.4299554428006
